date,timestamp,open,high,low,close,volume,return
2025-02-20 12:00:00,1740052800,450.0,452.51,446.59,449.71,1117.7945,
2025-02-20 18:00:00,1740074400,449.73,468.95,449.01,467.99,5834.9344,0.04064841786929363
2025-02-21 00:00:00,1740096000,467.99,472.75,452.03,463.85,6014.3635,-0.008846342870574175
2025-02-21 06:00:00,1740117600,464.56,496.0,463.85,471.93,1899.6457,0.017419424382882465
2025-02-21 12:00:00,1740139200,471.93,475.25,436.81,446.57,4906.2163,-0.053736782997478416
2025-02-21 18:00:00,1740160800,447.2,451.61,428.0,444.0,3294.2894,-0.0057549768233423615
2025-02-22 00:00:00,1740182400,443.95,450.53,430.15,433.66,1886.2646,-0.023288288288288217
2025-02-22 06:00:00,1740204000,433.48,438.93,423.2,436.62,1025.5937,0.006825623760549737
2025-02-22 12:00:00,1740225600,437.1,463.72,432.48,445.14,2290.6115,0.01951353579771875
2025-02-22 18:00:00,1740247200,444.69,449.26,428.23,432.26,1598.2933,-0.02893471716763263
2025-02-23 00:00:00,1740268800,432.75,443.14,429.69,430.0,1602.3087,-0.005228334798500933
2025-02-23 06:00:00,1740290400,430.21,440.8,419.57,423.24,926.9622,-0.01572093023255816
2025-02-23 12:00:00,1740312000,423.18,430.96,415.33,423.92,1316.5127,0.001606653435403116
2025-02-23 18:00:00,1740333600,423.92,434.07,420.0,434.07,3415.8514,0.023943196829590452
2025-02-24 00:00:00,1740355200,434.13,438.5,402.48,411.9,3768.5698,-0.05107471145206999
2025-02-24 06:00:00,1740376800,412.0,431.05,403.15,427.92,1280.0605,0.0388929351784415
2025-02-24 12:00:00,1740398400,427.65,448.67,420.84,428.81,4745.3212,0.002079828005234541
2025-02-24 18:00:00,1740420000,428.57,431.25,395.6,396.65,6272.0062,-0.07499825097362478
2025-02-25 00:00:00,1740441600,396.96,407.7,378.46,384.4,6630.4718,-0.030883650573553467
2025-02-25 06:00:00,1740463200,384.64,387.9,355.0,368.35,5638.9205,-0.041753381893860464
2025-02-25 12:00:00,1740484800,368.33,375.28,353.21,363.97,6019.9867,-0.01189086466675715
2025-02-25 18:00:00,1740506400,364.08,399.43,355.0,378.32,11624.338,0.039426326345577856
2025-02-26 00:00:00,1740528000,377.94,388.28,368.29,372.36,2850.1833,-0.0157538591668428
2025-02-26 06:00:00,1740549600,372.09,386.32,365.61,372.93,1461.8911,0.0015307766677408186
2025-02-26 12:00:00,1740571200,372.61,383.48,352.58,363.86,5333.2333,-0.024320918134770553
2025-02-26 18:00:00,1740592800,364.17,366.94,338.34,351.27,11296.7545,-0.034601220249546594
2025-02-27 00:00:00,1740614400,351.88,365.35,345.51,364.53,2604.8394,0.03774874028525055
