date,timestamp,open,high,low,close,volume,return
2023-09-16 06:00:00,1694844000,0.0451,0.0452,0.0448,0.0449,99702.3,
2023-09-16 12:00:00,1694865600,0.045,0.045,0.0442,0.0446,58484.9,-0.006681514476614692
2023-09-16 18:00:00,1694887200,0.0445,0.0447,0.0442,0.0446,16921.4,0.0
2023-09-17 00:00:00,1694908800,0.0443,0.0444,0.0435,0.0441,1161964.2,-0.011210762331838597
2023-09-17 06:00:00,1694930400,0.0442,0.0444,0.0437,0.0442,288222.5,0.0022675736961452753
2023-09-17 12:00:00,1694952000,0.0439,0.0442,0.043,0.0431,110931.7,-0.024886877828054432
2023-09-17 18:00:00,1694973600,0.043,0.0433,0.0419,0.0424,683806.3,-0.016241299303944245
2023-09-18 00:00:00,1694995200,0.0423,0.0431,0.0415,0.0431,357565.8,0.01650943396226423
2023-09-18 06:00:00,1695016800,0.043,0.0434,0.0421,0.0428,171647.3,-0.00696055684454755
2023-09-18 12:00:00,1695038400,0.0428,0.0432,0.0423,0.0425,288950.9,-0.007009345794392385
2023-09-18 18:00:00,1695060000,0.0426,0.0428,0.0422,0.0422,162415.9,-0.007058823529411784
2023-09-19 00:00:00,1695081600,0.042,0.0435,0.0418,0.0434,96445.9,0.028436018957346043
2023-09-19 06:00:00,1695103200,0.0433,0.044,0.0428,0.0439,780964.3,0.011520737327189057
2023-09-19 12:00:00,1695124800,0.0437,0.0449,0.0435,0.0439,1030919.1,0.0
2023-09-19 18:00:00,1695146400,0.0439,0.0442,0.0436,0.0441,274524.5,0.004555808656036442
2023-09-20 00:00:00,1695168000,0.0441,0.0447,0.0436,0.0438,852010.1,-0.006802721088435382
2023-09-20 06:00:00,1695189600,0.0437,0.0438,0.043,0.0437,350206.3,-0.0022831050228309113
2023-09-20 12:00:00,1695211200,0.0435,0.0435,0.0426,0.0431,91809.7,-0.013729977116704872
2023-09-20 18:00:00,1695232800,0.0434,0.0437,0.0427,0.0434,32330.3,0.006960556844547661
2023-09-21 00:00:00,1695254400,0.0436,0.0441,0.0435,0.0435,103827.6,0.0023041474654377225
2023-09-21 06:00:00,1695276000,0.0436,0.0436,0.0422,0.0427,371212.7,-0.018390804597701038
2023-09-21 12:00:00,1695297600,0.043,0.0436,0.0428,0.043,344409.1,0.007025761124121566
2023-09-21 18:00:00,1695319200,0.0431,0.0434,0.043,0.043,18192.1,0.0
2023-09-22 00:00:00,1695340800,0.0428,0.0434,0.0428,0.0433,4214.6,0.006976744186046657
2023-09-22 06:00:00,1695362400,0.0433,0.0433,0.043,0.0431,89422.6,-0.004618937644341736
2023-09-22 12:00:00,1695384000,0.0432,0.0434,0.0431,0.0433,51152.9,0.004640371229698292
2023-09-22 18:00:00,1695405600,0.0432,0.0436,0.0432,0.0436,11478.4,0.006928406466512715
2023-09-23 00:00:00,1695427200,0.0437,0.0439,0.0432,0.0433,10241.4,-0.006880733944954143
2023-09-23 06:00:00,1695448800,0.0434,0.0434,0.0432,0.0432,6103.5,-0.002309468822170757
