date,timestamp,open,high,low,close,volume
2025-05-04 20:00:00,1746388800,1828.88,1829.11,1828.62,1828.71,10.53044526
2025-05-04 20:01:00,1746388860,1828.99,1829.24,1828.46,1829.08,5.94277007
2025-05-04 20:02:00,1746388920,1829.18,1829.26,1828.98,1829.2,2.82414686
2025-05-04 20:03:00,1746388980,1829.21,1830.46,1829.2,1830.44,7.4562896
2025-05-04 20:04:00,1746389040,1830.45,1830.75,1830.36,1830.59,5.89053691
2025-05-04 20:05:00,1746389100,1830.43,1830.44,1829.56,1829.7,8.57339801
2025-05-04 20:06:00,1746389160,1829.7,1830.43,1829.7,1830.32,7.22287686
2025-05-04 20:07:00,1746389220,1830.33,1830.84,1830.31,1830.84,3.17035618
2025-05-04 20:08:00,1746389280,1830.84,1830.98,1830.22,1830.33,7.05148178
2025-05-04 20:09:00,1746389340,1830.17,1831.04,1830.16,1831.04,2.62362337
2025-05-04 20:10:00,1746389400,1830.87,1831.15,1830.78,1831.15,8.42855635
2025-05-04 20:11:00,1746389460,1831.15,1831.42,1831.06,1831.18,9.54370645
2025-05-04 20:12:00,1746389520,1831.26,1831.44,1830.77,1830.82,8.14499192
2025-05-04 20:13:00,1746389580,1830.82,1831.32,1830.76,1831.05,7.27131453
2025-05-04 20:14:00,1746389640,1831.05,1831.31,1830.86,1830.96,4.93791283
2025-05-04 20:15:00,1746389700,1831.0,1831.01,1829.41,1830.0,13.50249287
2025-05-04 20:16:00,1746389760,1829.86,1830.34,1829.75,1829.75,12.65636377
2025-05-04 20:17:00,1746389820,1829.75,1830.4,1829.29,1830.26,18.50473161
2025-05-04 20:18:00,1746389880,1830.24,1831.98,1829.97,1831.95,74.69980459
2025-05-04 20:19:00,1746389940,1831.95,1832.01,1831.46,1831.89,8.2276573
2025-05-04 20:20:00,1746390000,1831.88,1832.45,1831.56,1832.45,12.6419604
2025-05-04 20:21:00,1746390060,1832.33,1834.33,1832.31,1834.25,119.76225666
2025-05-04 20:22:00,1746390120,1834.12,1835.34,1834.0,1835.34,32.92660642
2025-05-04 20:23:00,1746390180,1835.33,1835.37,1834.56,1835.25,39.12053689
2025-05-04 20:24:00,1746390240,1835.23,1835.65,1835.19,1835.35,13.85355711
2025-05-04 20:25:00,1746390300,1835.36,1838.06,1835.11,1837.84,66.49088504
2025-05-04 20:26:00,1746390360,1837.72,1840.59,1837.41,1840.29,55.85633971
2025-05-04 20:27:00,1746390420,1840.52,1842.64,1839.56,1839.56,68.47742787
2025-05-04 20:28:00,1746390480,1839.57,1840.5,1839.04,1839.6,24.98363337
2025-05-04 20:29:00,1746390540,1839.8,1841.11,1839.21,1841.04,54.52454996
2025-05-04 20:30:00,1746390600,1840.83,1841.7,1839.86,1840.05,84.13867379
2025-05-04 20:31:00,1746390660,1840.13,1840.96,1839.4,1839.4,48.15682986
2025-05-04 20:32:00,1746390720,1839.45,1839.87,1839.12,1839.27,6.94780698
2025-05-04 20:33:00,1746390780,1839.18,1839.83,1838.28,1838.39,32.66032511
2025-05-04 20:34:00,1746390840,1838.44,1838.82,1837.56,1838.71,187.99090235
2025-05-04 20:35:00,1746390900,1838.71,1839.25,1837.0,1837.17,158.00481304
2025-05-04 20:36:00,1746390960,1837.13,1838.1,1836.72,1838.1,12.83244888
2025-05-04 20:37:00,1746391020,1838.09,1838.49,1837.76,1838.33,7.16526739
2025-05-04 20:38:00,1746391080,1838.36,1838.47,1836.98,1837.29,110.61644142
2025-05-04 20:39:00,1746391140,1837.29,1837.57,1837.29,1837.48,3.6420045
2025-05-04 20:40:00,1746391200,1837.48,1837.65,1837.38,1837.63,9.78045674
2025-05-04 20:41:00,1746391260,1837.63,1838.04,1837.26,1838.0,37.22687888
2025-05-04 20:42:00,1746391320,1837.82,1838.04,1835.09,1835.44,85.76804166
2025-05-04 20:43:00,1746391380,1835.5,1836.44,1835.37,1836.31,19.9851265
2025-05-04 20:44:00,1746391440,1836.27,1836.69,1836.23,1836.58,17.44680538
2025-05-04 20:45:00,1746391500,1836.52,1836.75,1836.34,1836.75,8.9733659
2025-05-04 20:46:00,1746391560,1836.76,1837.37,1836.64,1837.18,4.78884193
2025-05-04 20:47:00,1746391620,1837.29,1838.18,1836.97,1838.15,29.01243729
2025-05-04 20:48:00,1746391680,1838.08,1838.56,1837.9,1838.23,9.36986069
2025-05-04 20:49:00,1746391740,1838.17,1838.87,1837.93,1838.63,43.44579167
2025-05-04 20:50:00,1746391800,1838.63,1838.82,1838.48,1838.48,3.2026932
2025-05-04 20:51:00,1746391860,1838.41,1838.41,1837.39,1837.44,5.78133444
2025-05-04 20:52:00,1746391920,1837.53,1837.89,1837.42,1837.74,3.98377321
2025-05-04 20:53:00,1746391980,1837.79,1837.92,1837.26,1837.26,4.71779994
2025-05-04 20:54:00,1746392040,1837.26,1837.44,1835.32,1835.89,44.48543328
2025-05-04 20:55:00,1746392100,1835.99,1836.27,1835.4,1836.05,23.09238117
2025-05-04 20:56:00,1746392160,1836.04,1836.13,1835.73,1836.04,15.47840011
2025-05-04 20:57:00,1746392220,1835.99,1836.18,1835.17,1835.97,58.2560736
2025-05-04 20:58:00,1746392280,1835.96,1836.05,1835.7,1835.96,9.79730776
2025-05-04 20:59:00,1746392340,1835.95,1836.66,1835.73,1836.3,10.2492018
2025-05-04 21:00:00,1746392400,1836.3,1836.75,1836.27,1836.45,32.80109847
2025-05-04 21:01:00,1746392460,1836.53,1836.77,1835.53,1835.64,7.5016917
2025-05-04 21:02:00,1746392520,1835.64,1836.09,1835.27,1836.09,8.6025471
2025-05-04 21:03:00,1746392580,1836.06,1836.43,1835.52,1836.19,8.35051353
2025-05-04 21:04:00,1746392640,1836.21,1836.39,1835.93,1836.21,8.53649534
2025-05-04 21:05:00,1746392700,1836.21,1837.72,1836.21,1837.2,36.65380925
2025-05-04 21:06:00,1746392760,1837.27,1837.34,1836.94,1837.18,9.38018655
2025-05-04 21:07:00,1746392820,1837.16,1837.55,1835.75,1835.75,9.84955826
2025-05-04 21:08:00,1746392880,1835.88,1836.46,1835.28,1835.49,1.55361408
2025-05-04 21:09:00,1746392940,1835.44,1835.48,1834.31,1834.49,22.12295061
2025-05-04 21:10:00,1746393000,1834.49,1834.66,1833.76,1833.95,19.86466571
2025-05-04 21:11:00,1746393060,1833.9,1834.12,1833.66,1833.96,15.39373804
2025-05-04 21:12:00,1746393120,1833.96,1833.96,1833.07,1833.19,5.91566614
2025-05-04 21:13:00,1746393180,1833.35,1833.35,1832.64,1833.22,18.66369203
2025-05-04 21:14:00,1746393240,1833.04,1833.13,1832.19,1833.07,43.5886205
2025-05-04 21:15:00,1746393300,1832.97,1833.67,1832.76,1833.27,28.74520872
2025-05-04 21:16:00,1746393360,1833.35,1833.57,1832.69,1833.0,30.69054203
2025-05-04 21:17:00,1746393420,1832.9,1833.29,1831.54,1832.41,67.80814817
2025-05-04 21:18:00,1746393480,1832.36,1833.49,1832.16,1833.17,7.14871865
2025-05-04 21:19:00,1746393540,1833.17,1834.16,1832.96,1834.16,21.04634462
2025-05-04 21:20:00,1746393600,1833.98,1835.13,1833.78,1834.91,38.9814172
2025-05-04 21:21:00,1746393660,1835.11,1835.13,1834.41,1834.79,31.38270177
2025-05-04 21:22:00,1746393720,1834.84,1834.84,1834.2,1834.47,6.05654961
2025-05-04 21:23:00,1746393780,1834.47,1834.84,1834.29,1834.63,14.90177103
2025-05-04 21:24:00,1746393840,1834.51,1834.9,1834.24,1834.4,7.84768908
2025-05-04 21:25:00,1746393900,1834.4,1834.68,1834.27,1834.28,15.49727649
2025-05-04 21:26:00,1746393960,1834.55,1834.56,1833.89,1834.25,12.7095726
2025-05-04 21:27:00,1746394020,1834.11,1834.45,1834.03,1834.03,7.51612647
2025-05-04 21:28:00,1746394080,1834.32,1834.71,1834.13,1834.71,16.7735061
2025-05-04 21:29:00,1746394140,1834.7,1835.42,1834.69,1835.42,6.9417383
2025-05-04 21:30:00,1746394200,1835.41,1835.65,1835.27,1835.62,3.35152703
2025-05-04 21:31:00,1746394260,1835.62,1835.65,1835.29,1835.5,7.12834053
2025-05-04 21:32:00,1746394320,1835.5,1835.67,1834.48,1834.77,110.4801158
2025-05-04 21:33:00,1746394380,1834.68,1834.69,1834.27,1834.67,20.0801533
2025-05-04 21:34:00,1746394440,1834.55,1834.65,1834.37,1834.59,5.56693578
2025-05-04 21:35:00,1746394500,1834.53,1834.66,1834.01,1834.17,15.6513071
2025-05-04 21:36:00,1746394560,1834.16,1834.19,1834.04,1834.18,5.19812066
2025-05-04 21:37:00,1746394620,1834.16,1834.78,1833.93,1834.69,11.52662652
2025-05-04 21:38:00,1746394680,1834.69,1834.95,1834.58,1834.81,5.47573485
2025-05-04 21:39:00,1746394740,1834.88,1835.88,1834.81,1835.88,22.9182452
2025-05-04 21:40:00,1746394800,1835.88,1835.97,1835.67,1835.84,6.04117818
2025-05-04 21:41:00,1746394860,1835.83,1836.19,1835.68,1836.14,16.57388682
2025-05-04 21:42:00,1746394920,1836.19,1836.51,1835.98,1836.33,11.30786741
2025-05-04 21:43:00,1746394980,1836.33,1836.89,1836.24,1836.41,30.73523037
2025-05-04 21:44:00,1746395040,1836.43,1836.68,1836.26,1836.53,8.97180398
2025-05-04 21:45:00,1746395100,1836.53,1836.72,1836.4,1836.55,2.86112846
2025-05-04 21:46:00,1746395160,1836.56,1836.83,1836.46,1836.64,17.5238556
2025-05-04 21:47:00,1746395220,1836.54,1836.67,1835.74,1835.74,4.56320712
2025-05-04 21:48:00,1746395280,1835.85,1836.34,1835.68,1836.34,6.42884353
2025-05-04 21:49:00,1746395340,1836.34,1836.93,1836.26,1836.65,5.24915048
2025-05-04 21:50:00,1746395400,1836.82,1836.82,1836.47,1836.63,3.54230502
2025-05-04 21:51:00,1746395460,1836.63,1836.64,1836.45,1836.45,3.46072721
2025-05-04 21:52:00,1746395520,1836.57,1836.82,1836.47,1836.68,3.92421066
2025-05-04 21:53:00,1746395580,1836.68,1836.94,1836.45,1836.8,10.31828231
2025-05-04 21:54:00,1746395640,1836.8,1837.0,1836.62,1836.88,3.20743882
2025-05-04 21:55:00,1746395700,1836.83,1836.95,1836.63,1836.77,8.72320101
2025-05-04 21:56:00,1746395760,1836.74,1836.82,1835.72,1835.83,18.62213588
2025-05-04 21:57:00,1746395820,1835.84,1836.1,1835.67,1835.99,1.88280607
2025-05-04 21:58:00,1746395880,1835.92,1835.94,1834.96,1835.63,9.71893365
2025-05-04 21:59:00,1746395940,1835.61,1836.13,1834.66,1835.7,72.15453277
2025-05-04 22:00:00,1746396000,1835.7,1835.91,1834.0,1834.29,47.72282431
2025-05-04 22:01:00,1746396060,1834.15,1834.61,1833.39,1834.38,54.92102483
2025-05-04 22:02:00,1746396120,1834.25,1834.41,1831.61,1831.79,79.80183559
2025-05-04 22:03:00,1746396180,1831.65,1831.8,1823.83,1823.99,133.65130436
2025-05-04 22:04:00,1746396240,1824.54,1827.18,1824.29,1825.57,25.31092647
2025-05-04 22:05:00,1746396300,1825.7,1826.81,1823.93,1824.31,87.09771448
2025-05-04 22:06:00,1746396360,1824.19,1827.13,1823.93,1826.65,148.37948209
2025-05-04 22:07:00,1746396420,1826.74,1829.73,1826.74,1829.45,107.94798216
2025-05-04 22:08:00,1746396480,1829.56,1830.22,1828.79,1829.32,47.46476634
2025-05-04 22:09:00,1746396540,1829.03,1829.28,1825.55,1826.49,89.24376777
2025-05-04 22:10:00,1746396600,1826.44,1827.02,1825.56,1825.92,28.08574525
2025-05-04 22:11:00,1746396660,1825.76,1827.44,1825.7,1826.55,21.21686357
2025-05-04 22:12:00,1746396720,1826.77,1827.04,1825.72,1826.64,30.52117428
2025-05-04 22:13:00,1746396780,1826.42,1826.95,1821.53,1822.05,109.1325925
2025-05-04 22:14:00,1746396840,1822.07,1824.17,1822.07,1823.49,12.67711399
2025-05-04 22:15:00,1746396900,1823.12,1824.99,1822.75,1824.62,20.50314148
2025-05-04 22:16:00,1746396960,1824.41,1826.04,1824.27,1826.04,9.92606305
2025-05-04 22:17:00,1746397020,1826.05,1826.66,1825.86,1825.99,7.81246377
2025-05-04 22:18:00,1746397080,1825.92,1826.47,1824.41,1825.55,16.52205941
2025-05-04 22:19:00,1746397140,1825.36,1826.35,1825.14,1825.43,7.77935015
2025-05-04 22:20:00,1746397200,1825.41,1825.76,1824.73,1824.73,9.24148836
2025-05-04 22:21:00,1746397260,1824.95,1825.26,1824.22,1825.02,12.87669646
2025-05-04 22:22:00,1746397320,1824.94,1827.17,1824.94,1826.23,17.14068079
2025-05-04 22:23:00,1746397380,1826.0,1826.21,1824.21,1825.22,17.07057527
2025-05-04 22:24:00,1746397440,1825.17,1826.05,1824.92,1826.05,24.00586569
2025-05-04 22:25:00,1746397500,1825.77,1826.81,1825.71,1826.57,8.47490908
2025-05-04 22:26:00,1746397560,1826.56,1827.0,1826.3,1826.47,22.10527891
2025-05-04 22:27:00,1746397620,1826.46,1826.98,1825.81,1825.87,14.26129974
2025-05-04 22:28:00,1746397680,1825.97,1826.64,1825.44,1825.44,13.37742573
2025-05-04 22:29:00,1746397740,1825.34,1825.81,1824.51,1825.8,16.50826186
2025-05-04 22:30:00,1746397800,1825.64,1825.64,1824.39,1825.19,57.39120185
2025-05-04 22:31:00,1746397860,1825.11,1825.38,1824.08,1824.31,20.28169137
2025-05-04 22:32:00,1746397920,1824.19,1824.84,1821.0,1821.72,54.0465902
2025-05-04 22:33:00,1746397980,1821.41,1822.48,1819.66,1820.42,256.48415908
2025-05-04 22:34:00,1746398040,1820.39,1820.59,1813.05,1814.8,488.15220925
2025-05-04 22:35:00,1746398100,1814.97,1816.62,1814.39,1816.2,82.534229
2025-05-04 22:36:00,1746398160,1816.13,1817.51,1814.24,1816.77,72.0134128
2025-05-04 22:37:00,1746398220,1816.49,1816.95,1814.88,1816.94,31.0928308
2025-05-04 22:38:00,1746398280,1816.77,1817.63,1815.11,1816.66,31.47368852
2025-05-04 22:39:00,1746398340,1816.85,1818.67,1816.84,1817.79,18.85949296
2025-05-04 22:40:00,1746398400,1817.8,1818.1,1816.09,1817.14,62.50301081
2025-05-04 22:41:00,1746398460,1817.14,1817.39,1814.38,1814.85,121.11283421
2025-05-04 22:42:00,1746398520,1814.89,1815.73,1813.86,1814.39,88.59559558
2025-05-04 22:43:00,1746398580,1814.6,1816.47,1814.6,1815.67,7.38588981
2025-05-04 22:44:00,1746398640,1816.0,1816.47,1815.58,1815.81,9.81106463
2025-05-04 22:45:00,1746398700,1815.63,1815.63,1812.77,1813.44,91.76822879
2025-05-04 22:46:00,1746398760,1813.53,1815.28,1812.95,1814.55,72.91125516
2025-05-04 22:47:00,1746398820,1814.56,1814.63,1811.84,1813.78,28.17719602
2025-05-04 22:48:00,1746398880,1813.51,1815.49,1813.37,1815.41,25.12603155
2025-05-04 22:49:00,1746398940,1815.38,1816.17,1814.8,1816.07,6.09935751
2025-05-04 22:50:00,1746399000,1816.09,1816.61,1815.28,1816.58,11.08237139
2025-05-04 22:51:00,1746399060,1816.48,1817.17,1815.68,1816.74,15.1967107
2025-05-04 22:52:00,1746399120,1816.69,1817.44,1816.52,1817.41,18.88471196
2025-05-04 22:53:00,1746399180,1817.25,1818.52,1816.96,1818.31,39.36260535
2025-05-04 22:54:00,1746399240,1818.1,1818.25,1815.69,1815.69,114.40767586
2025-05-04 22:55:00,1746399300,1815.7,1816.7,1815.15,1816.7,18.23344198
2025-05-04 22:56:00,1746399360,1816.65,1817.83,1816.42,1817.44,18.43321435
2025-05-04 22:57:00,1746399420,1817.43,1817.91,1817.3,1817.87,7.91228506
2025-05-04 22:58:00,1746399480,1817.91,1818.92,1817.54,1818.58,12.7004488
2025-05-04 22:59:00,1746399540,1818.6,1818.99,1818.04,1818.04,24.9500559
2025-05-04 23:00:00,1746399600,1818.08,1818.08,1816.16,1817.8,39.66231007
2025-05-04 23:01:00,1746399660,1817.75,1817.82,1816.82,1816.95,22.19097769
2025-05-04 23:02:00,1746399720,1816.96,1819.35,1816.96,1818.24,25.18632759
2025-05-04 23:03:00,1746399780,1818.24,1818.41,1816.47,1816.65,40.17635989
2025-05-04 23:04:00,1746399840,1816.63,1817.29,1816.39,1816.42,65.38772648
2025-05-04 23:05:00,1746399900,1816.39,1816.48,1813.93,1815.21,140.21919986
2025-05-04 23:06:00,1746399960,1815.21,1815.36,1812.93,1814.15,186.02508715
2025-05-04 23:07:00,1746400020,1814.36,1814.36,1812.7,1813.46,78.63987546
2025-05-04 23:08:00,1746400080,1813.46,1814.67,1813.41,1814.36,148.0218149
2025-05-04 23:09:00,1746400140,1814.43,1815.94,1814.3,1815.36,66.87268284
2025-05-04 23:10:00,1746400200,1815.4,1815.89,1815.15,1815.24,40.3609438
2025-05-04 23:11:00,1746400260,1815.15,1815.15,1813.94,1814.11,36.21697526
2025-05-04 23:12:00,1746400320,1814.04,1815.62,1814.03,1814.65,29.30698127
2025-05-04 23:13:00,1746400380,1814.65,1815.87,1814.52,1815.64,21.14163446
2025-05-04 23:14:00,1746400440,1815.53,1816.66,1815.45,1816.66,36.8849574
2025-05-04 23:15:00,1746400500,1816.76,1816.76,1814.49,1815.03,56.9933252
2025-05-04 23:16:00,1746400560,1815.03,1815.62,1813.82,1815.59,45.72265282
2025-05-04 23:17:00,1746400620,1815.6,1815.6,1813.38,1813.79,43.07803601
2025-05-04 23:18:00,1746400680,1813.92,1814.17,1812.68,1812.78,25.5731802
2025-05-04 23:19:00,1746400740,1812.61,1813.01,1812.37,1812.56,93.02825986
2025-05-04 23:20:00,1746400800,1812.51,1813.08,1810.73,1812.59,170.14883652
2025-05-04 23:21:00,1746400860,1812.5,1815.2,1812.05,1814.97,63.55025914
2025-05-04 23:22:00,1746400920,1814.98,1815.99,1814.37,1815.26,27.33301541
2025-05-04 23:23:00,1746400980,1815.26,1815.57,1813.79,1814.96,55.86603444
2025-05-04 23:24:00,1746401040,1814.96,1815.74,1814.46,1815.14,33.80658219
2025-05-04 23:25:00,1746401100,1814.94,1814.94,1813.32,1813.39,16.14652996
2025-05-04 23:26:00,1746401160,1813.52,1813.76,1812.21,1812.46,42.50732546
2025-05-04 23:27:00,1746401220,1812.32,1812.32,1809.26,1810.58,315.01263384
2025-05-04 23:28:00,1746401280,1810.78,1811.18,1809.8,1810.27,153.81834559
2025-05-04 23:29:00,1746401340,1810.32,1810.69,1809.23,1810.06,72.99360191
2025-05-04 23:30:00,1746401400,1809.95,1809.95,1803.01,1806.18,554.67131506
2025-05-04 23:31:00,1746401460,1806.18,1806.59,1804.68,1806.59,173.88269471
2025-05-04 23:32:00,1746401520,1806.65,1809.69,1805.04,1808.71,507.0787837
2025-05-04 23:33:00,1746401580,1808.64,1808.9,1806.95,1808.16,181.17188917
2025-05-04 23:34:00,1746401640,1808.19,1810.45,1808.19,1809.81,157.05388865
2025-05-04 23:35:00,1746401700,1809.87,1810.09,1809.33,1809.71,31.27450609
2025-05-04 23:36:00,1746401760,1809.81,1812.79,1809.81,1812.79,34.91695756
2025-05-04 23:37:00,1746401820,1812.79,1812.97,1810.86,1812.28,42.34338939
2025-05-04 23:38:00,1746401880,1812.15,1812.26,1810.48,1810.72,43.52500038
2025-05-04 23:39:00,1746401940,1810.7,1811.06,1809.22,1810.1,122.75927451
2025-05-04 23:40:00,1746402000,1810.1,1810.41,1806.65,1806.99,26.88730563
2025-05-04 23:41:00,1746402060,1806.69,1807.87,1806.49,1806.85,17.48616409
2025-05-04 23:42:00,1746402120,1806.75,1807.79,1806.66,1806.88,12.43072863
2025-05-04 23:43:00,1746402180,1806.97,1806.99,1805.32,1806.08,47.51653741
