date,timestamp,open,high,low,close,volume
2025-05-15 12:39:00,1747312740,102717.73,102746.79,102700.42,102746.79,2.28537444
2025-05-15 12:40:00,1747312800,102744.02,102744.04,102704.3,102731.27,1.99084718
2025-05-15 12:41:00,1747312860,102724.63,102735.05,102647.1,102647.1,3.2793544
2025-05-15 12:42:00,1747312920,102647.1,102730.12,102638.71,102718.28,1.83091091
2025-05-15 12:43:00,1747312980,102714.19,102766.63,102676.08,102766.63,2.83970101
2025-05-15 12:44:00,1747313040,102772.0,102840.06,102760.25,102801.11,1.4615113
2025-05-15 12:45:00,1747313100,102802.38,102809.3,102704.9,102718.66,6.02208815
2025-05-15 12:46:00,1747313160,102718.68,102718.69,102676.08,102713.35,3.04771204
2025-05-15 12:47:00,1747313220,102713.35,102760.79,102686.11,102686.11,2.59648667
2025-05-15 12:48:00,1747313280,102697.08,102697.09,102578.82,102641.14,3.70025386
2025-05-15 12:49:00,1747313340,102637.24,102639.85,102589.83,102602.86,1.6512058
2025-05-15 12:50:00,1747313400,102599.21,102625.2,102550.01,102581.45,2.75473746
2025-05-15 12:51:00,1747313460,102581.45,102622.47,102530.36,102530.37,1.7291078
2025-05-15 12:52:00,1747313520,102533.33,102575.24,102505.98,102556.88,2.43735053
2025-05-15 12:53:00,1747313580,102556.86,102594.98,102526.66,102559.81,6.60764026
2025-05-15 12:54:00,1747313640,102559.81,102653.69,102559.8,102626.01,2.58376465
2025-05-15 12:55:00,1747313700,102625.36,102640.39,102558.4,102558.41,1.92506928
2025-05-15 12:56:00,1747313760,102558.48,102568.92,102485.44,102498.3,3.09117055
2025-05-15 12:57:00,1747313820,102501.62,102547.14,102501.62,102534.05,1.08091487
2025-05-15 12:58:00,1747313880,102534.05,102568.7,102518.79,102568.7,1.12504101
2025-05-15 12:59:00,1747313940,102572.91,102605.42,102566.73,102585.25,1.47196222
2025-05-15 13:00:00,1747314000,102585.84,102610.17,102512.32,102529.55,2.55464914
2025-05-15 13:01:00,1747314060,102527.69,102673.69,102506.75,102641.02,2.074464
2025-05-15 13:02:00,1747314120,102641.02,102698.26,102637.3,102682.79,2.22623648
2025-05-15 13:03:00,1747314180,102675.91,102736.67,102672.91,102725.05,2.05476849
2025-05-15 13:04:00,1747314240,102725.05,102738.55,102670.01,102675.23,2.5168486
2025-05-15 13:05:00,1747314300,102674.56,102700.94,102627.08,102671.75,6.02801749
2025-05-15 13:06:00,1747314360,102671.77,102744.78,102671.77,102718.62,2.62979061
2025-05-15 13:07:00,1747314420,102717.91,102717.91,102622.51,102626.13,1.63893867
2025-05-15 13:08:00,1747314480,102626.12,102723.08,102626.12,102700.01,2.85765174
2025-05-15 13:09:00,1747314540,102700.01,102700.01,102678.5,102690.61,2.33459483
2025-05-15 13:10:00,1747314600,102690.61,102690.61,102663.03,102665.99,0.81864773
2025-05-15 13:11:00,1747314660,102665.99,102691.12,102641.69,102650.76,3.14737216
2025-05-15 13:12:00,1747314720,102650.76,102721.48,102648.29,102721.34,0.90595993
2025-05-15 13:13:00,1747314780,102721.35,102823.41,102717.08,102820.41,7.42472582
2025-05-15 13:14:00,1747314840,102820.4,102831.64,102777.09,102777.09,3.47803452
2025-05-15 13:15:00,1747314900,102778.44,102792.66,102762.48,102781.29,1.72709217
2025-05-15 13:16:00,1747314960,102781.3,102803.21,102758.69,102770.95,1.83247695
2025-05-15 13:17:00,1747315020,102772.43,102772.43,102727.75,102740.46,1.06536965
2025-05-15 13:18:00,1747315080,102746.35,102754.95,102711.79,102749.61,2.30882745
2025-05-15 13:19:00,1747315140,102749.61,102749.61,102668.47,102668.47,2.20359502
2025-05-15 13:20:00,1747315200,102677.34,102693.59,102648.38,102664.32,0.66841995
2025-05-15 13:21:00,1747315260,102664.3,102693.91,102643.75,102668.11,1.9020648
2025-05-15 13:22:00,1747315320,102668.11,102683.3,102653.51,102659.76,1.44908012
2025-05-15 13:23:00,1747315380,102659.76,102665.07,102643.77,102650.1,1.14848146
2025-05-15 13:24:00,1747315440,102653.75,102676.01,102626.15,102626.15,1.93863596
2025-05-15 13:25:00,1747315500,102626.14,102638.62,102613.83,102625.81,1.10361183
2025-05-15 13:26:00,1747315560,102626.78,102645.73,102600.49,102627.32,1.92619217
2025-05-15 13:27:00,1747315620,102627.32,102657.74,102584.74,102620.9,4.49529802
2025-05-15 13:28:00,1747315680,102618.62,102637.99,102583.0,102609.67,6.2061532
2025-05-15 13:29:00,1747315740,102609.66,102612.0,102592.2,102593.67,2.28821401
2025-05-15 13:30:00,1747315800,102594.57,102629.44,102518.5,102539.27,6.76797007
2025-05-15 13:31:00,1747315860,102551.58,102730.88,102551.58,102707.29,5.56181101
2025-05-15 13:32:00,1747315920,102728.32,102753.41,102585.83,102585.84,5.34664917
2025-05-15 13:33:00,1747315980,102585.84,102588.25,102365.3,102370.24,14.27803218
2025-05-15 13:34:00,1747316040,102378.95,102549.83,102378.95,102538.04,7.79709126
2025-05-15 13:35:00,1747316100,102548.98,102805.14,102500.54,102523.34,16.05582691
2025-05-15 13:36:00,1747316160,102513.99,102513.99,102361.07,102363.96,5.67110427
2025-05-15 13:37:00,1747316220,102355.41,102380.09,102304.59,102379.72,9.18699294
2025-05-15 13:38:00,1747316280,102377.17,102396.49,102281.12,102297.66,13.55789171
2025-05-15 13:39:00,1747316340,102299.09,102299.1,102160.1,102182.97,13.17335802
2025-05-15 13:40:00,1747316400,102183.26,102213.35,102126.49,102174.2,9.2086059
2025-05-15 13:41:00,1747316460,102177.11,102253.67,102158.28,102183.51,9.82981262
2025-05-15 13:42:00,1747316520,102183.15,102251.83,102106.93,102229.73,14.5359467
2025-05-15 13:43:00,1747316580,102229.72,102356.49,102229.72,102351.05,7.50591132
2025-05-15 13:44:00,1747316640,102352.36,102372.25,102324.99,102357.22,6.64778881
2025-05-15 13:45:00,1747316700,102354.06,102357.22,102250.0,102256.74,4.56016353
2025-05-15 13:46:00,1747316760,102255.62,102255.62,101987.0,101987.01,11.41412857
2025-05-15 13:47:00,1747316820,101987.01,102060.66,101980.01,102004.56,14.96836707
2025-05-15 13:48:00,1747316880,102004.63,102024.85,101870.91,101870.91,16.83457007
2025-05-15 13:49:00,1747316940,101873.02,101878.39,101751.03,101755.22,18.27760097
2025-05-15 13:50:00,1747317000,101763.07,101776.27,101571.29,101674.79,16.35669826
2025-05-15 13:51:00,1747317060,101674.78,101800.0,101584.51,101795.92,23.4713459
2025-05-15 13:52:00,1747317120,101789.97,101987.95,101754.24,101974.29,13.82292248
2025-05-15 13:53:00,1747317180,101974.1,102095.44,101962.95,102051.91,16.55827039
2025-05-15 13:54:00,1747317240,102050.92,102080.96,102017.03,102068.08,8.62348198
2025-05-15 13:55:00,1747317300,102068.08,102148.86,102012.26,102112.33,10.79143367
2025-05-15 13:56:00,1747317360,102103.8,102183.7,102031.42,102179.71,3.74969766
2025-05-15 13:57:00,1747317420,102168.24,102220.66,102162.29,102170.17,13.16944793
2025-05-15 13:58:00,1747317480,102171.99,102225.36,102126.68,102133.85,7.49400845
2025-05-15 13:59:00,1747317540,102133.6,102176.87,102074.47,102171.81,6.40093294
2025-05-15 14:00:00,1747317600,102164.97,102249.99,102135.42,102206.6,10.70716717
2025-05-15 14:01:00,1747317660,102206.61,102232.58,102166.37,102183.16,9.2685008
2025-05-15 14:02:00,1747317720,102185.21,102347.73,102182.13,102295.23,14.19673213
2025-05-15 14:03:00,1747317780,102291.99,102349.13,102251.95,102349.11,6.73024078
2025-05-15 14:04:00,1747317840,102349.1,102441.42,102291.73,102398.25,10.86180493
2025-05-15 14:05:00,1747317900,102393.17,102434.81,102316.88,102359.99,11.88466539
2025-05-15 14:06:00,1747317960,102354.33,102354.33,102216.16,102220.51,7.45068492
2025-05-15 14:07:00,1747318020,102230.81,102240.29,102119.79,102149.53,10.80673466
