date,timestamp,open,high,low,close,volume
2025-05-04 18:27:00,1746383220,95469.26,95469.26,95425.37,95456.55,0.83232261
2025-05-04 18:28:00,1746383280,95456.55,95469.26,95436.03,95447.81,1.36977158
2025-05-04 18:29:00,1746383340,95447.82,95462.96,95441.39,95462.96,0.50738779
2025-05-04 18:30:00,1746383400,95462.95,95483.39,95460.68,95483.38,0.55931917
2025-05-04 18:31:00,1746383460,95483.38,95497.58,95483.37,95497.02,0.29634303
2025-05-04 18:32:00,1746383520,95497.02,95498.98,95483.38,95494.18,1.01165472
2025-05-04 18:33:00,1746383580,95494.19,95498.99,95464.32,95464.32,2.25110611
2025-05-04 18:34:00,1746383640,95464.33,95464.33,95424.49,95430.43,0.71436502
2025-05-04 18:35:00,1746383700,95430.43,95445.43,95405.51,95412.82,0.71691595
2025-05-04 18:36:00,1746383760,95412.83,95425.03,95412.82,95425.03,0.32435943
2025-05-04 18:37:00,1746383820,95425.03,95433.88,95419.38,95426.35,0.49922383
2025-05-04 18:38:00,1746383880,95427.14,95427.99,95412.83,95418.42,0.3526807
2025-05-04 18:39:00,1746383940,95418.42,95418.42,95404.9,95404.91,0.53097494
2025-05-04 18:40:00,1746384000,95404.9,95404.91,95404.9,95404.91,0.18457594
2025-05-04 18:41:00,1746384060,95404.91,95439.3,95404.91,95432.89,0.70531696
2025-05-04 18:42:00,1746384120,95432.88,95432.89,95421.03,95432.89,0.35381201
2025-05-04 18:43:00,1746384180,95432.88,95453.68,95432.88,95445.67,0.34260474
2025-05-04 18:44:00,1746384240,95445.67,95445.67,95440.31,95445.24,0.72642849
2025-05-04 18:45:00,1746384300,95445.23,95445.24,95400.0,95409.81,0.70925711
2025-05-04 18:46:00,1746384360,95409.81,95423.91,95406.28,95414.59,0.27322072
2025-05-04 18:47:00,1746384420,95414.6,95444.51,95414.59,95433.85,0.74662684
2025-05-04 18:48:00,1746384480,95433.85,95436.34,95406.83,95409.78,0.53947259
2025-05-04 18:49:00,1746384540,95409.78,95409.78,95403.37,95403.37,0.1701927
2025-05-04 18:50:00,1746384600,95403.37,95403.38,95392.38,95394.58,0.71190506
2025-05-04 18:51:00,1746384660,95394.58,95401.55,95393.19,95394.48,0.40855926
2025-05-04 18:52:00,1746384720,95394.48,95427.37,95394.48,95423.23,0.38220801
2025-05-04 18:53:00,1746384780,95423.23,95444.1,95423.22,95438.47,0.25336152
2025-05-04 18:54:00,1746384840,95438.48,95447.99,95438.48,95444.91,0.54247436
2025-05-04 18:55:00,1746384900,95444.91,95494.34,95444.9,95478.82,0.85820066
2025-05-04 18:56:00,1746384960,95478.83,95478.83,95419.09,95422.23,0.97043266
2025-05-04 18:57:00,1746385020,95422.22,95422.27,95408.96,95411.68,0.19260117
2025-05-04 18:58:00,1746385080,95400.94,95417.92,95400.93,95412.4,0.4367889
2025-05-04 18:59:00,1746385140,95409.99,95409.99,95378.23,95378.23,0.54866579
2025-05-04 19:00:00,1746385200,95384.05,95393.98,95370.0,95370.0,0.46275145
2025-05-04 19:01:00,1746385260,95370.0,95383.76,95369.99,95382.2,0.96034801
2025-05-04 19:02:00,1746385320,95382.2,95385.86,95352.29,95361.31,0.94955684
2025-05-04 19:03:00,1746385380,95362.54,95369.49,95347.75,95364.33,0.5843748
2025-05-04 19:04:00,1746385440,95364.34,95415.75,95359.39,95415.6,2.18635524
2025-05-04 19:05:00,1746385500,95415.59,95432.89,95415.59,95432.89,0.28647554
2025-05-04 19:06:00,1746385560,95432.89,95432.89,95428.16,95429.24,0.40163095
2025-05-04 19:07:00,1746385620,95429.24,95429.89,95426.25,95429.87,0.46819766
2025-05-04 19:08:00,1746385680,95429.87,95429.88,95427.8,95429.85,0.18001504
2025-05-04 19:09:00,1746385740,95429.85,95465.6,95426.25,95465.6,0.54218832
2025-05-04 19:10:00,1746385800,95465.6,95471.87,95449.99,95454.53,1.42540706
2025-05-04 19:11:00,1746385860,95454.53,95468.61,95444.89,95467.71,0.45563328
